https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1665532800000,2022-10-12 00:00:00,BTC/UST,19057,19232,19034,19155,1410132.1537438498,73.61692267
1665446400000,2022-10-11 00:00:00,BTC/UST,19130,19259,18857,19057,2661182.8633914297,139.64332599
1665360000000,2022-10-10 00:00:00,BTC/UST,19436,19523,19018,19131,2738497.53414657,143.14450547
1665273600000,2022-10-09 00:00:00,BTC/UST,19412,19548,19327,19443,763578.79034568,39.27268376
1665187200000,2022-10-08 00:00:00,BTC/UST,19530,19617,19257,19415,1295917.11745925,66.74824195
1665100800000,2022-10-07 00:00:00,BTC/UST,19955,20049,19339,19530,5941896.801687,304.2445879
1665014400000,2022-10-06 00:00:00,BTC/UST,20156,20441,19870,19955,3822621.72365905,191.56210091
1664928000000,2022-10-05 00:00:00,BTC/UST,20336,20355,19740,20158,7167363.69188962,355.55926639
1664841600000,2022-10-04 00:00:00,BTC/UST,19628,20460,19492,20337,7894759.09359252,388.19683796
1664755200000,2022-10-03 00:00:00,BTC/UST,19057,19706,18965,19628,3482300.35615308,177.41493561
1664668800000,2022-10-02 00:00:00,BTC/UST,19312,19386,18931,19049,4458799.75326153,234.07001697
1664582400000,2022-10-01 00:00:00,BTC/UST,19416,19475,19165,19312,859404.5487404801,44.50106404
1664496000000,2022-09-30 00:00:00,BTC/UST,19591,20170,19158,19421,5470754.5151563,281.6927303
1664409600000,2022-09-29 00:00:00,BTC/UST,19411,19642,18857,19589,5163877.15248089,263.61106501
1664323200000,2022-09-28 00:00:00,BTC/UST,19085,19768,18482,19411,10395582.50594885,535.5511053500001
1664236800000,2022-09-27 00:00:00,BTC/UST,19231,20369,18833,19084,8863412.12685656,464.44205234
1664150400000,2022-09-26 00:00:00,BTC/UST,18805,19309,18691,19227,9790267.06743969,509.19368947
1664064000000,2022-09-25 00:00:00,BTC/UST,18927,19177,18644,18807,5916156.04351959,314.57202337
1663977600000,2022-09-24 00:00:00,BTC/UST,19291,19304,18817,18932,2130523.91028752,112.53559636
1663891200000,2022-09-23 00:00:00,BTC/UST,19408,19488,18527,19290,3411646.1795994,176.86086986
1663804800000,2022-09-22 00:00:00,BTC/UST,18462,19508,18369,19407,5138099.36957181,264.75495283
1663718400000,2022-09-21 00:00:00,BTC/UST,18877,19938,18159,18469,16376076.645117199,886.6791188
1663632000000,2022-09-20 00:00:00,BTC/UST,19537,19622,18738,18878,9423603.514551619,499.18442179
1663545600000,2022-09-19 00:00:00,BTC/UST,19418,19673,18259,19535,11229684.13057865,574.84945639
1663459200000,2022-09-18 00:00:00,BTC/UST,20120,20120,19342,19419,3100970.56339245,159.68744855
1663372800000,2022-09-17 00:00:00,BTC/UST,19797,20181,19759,20119,6261684.920164851,311.23241315
1663286400000,2022-09-16 00:00:00,BTC/UST,19699,19880,19340,19798,9018640.80282268,455.53292266
1663200000000,2022-09-15 00:00:00,BTC/UST,20219,20331,19505,19699,5398574.261010081,274.05321392
1663113600000,2022-09-14 00:00:00,BTC/UST,20171,20525,19594,20225,12228071.76722975,604.60181791
1663027200000,2022-09-13 00:00:00,BTC/UST,22390,22777,19877,20173,13331349.97197471,660.85113627
1662940800000,2022-09-12 00:00:00,BTC/UST,21839,22471,21548,22395,6804917.817489901,303.85879962
1662854400000,2022-09-11 00:00:00,BTC/UST,21654,21860,21358,21833,3165828.4548748904,145.00199033
1662768000000,2022-09-10 00:00:00,BTC/UST,21369,21793,21132,21649,4879042.02477352,225.37031848
1662681600000,2022-09-09 00:00:00,BTC/UST,19318,21616,19302,21359,9584480.76853345,448.73265455
1662595200000,2022-09-08 00:00:00,BTC/UST,19291,19453,19027,19318,12117281.14430262,627.25339809
1662508800000,2022-09-07 00:00:00,BTC/UST,18787,19464,18545,19281,6877357.5031935,356.6909135
1662422400000,2022-09-06 00:00:00,BTC/UST,19805,20181,18654,18787,10539169.476703271,560.98203421
1662336000000,2022-09-05 00:00:00,BTC/UST,20000,20048,19642,19791,1968327.2946010502,99.45567655
1662249600000,2022-09-04 00:00:00,BTC/UST,19830,20019,19598,19999,1905330.9656881501,95.27131185
1662163200000,2022-09-03 00:00:00,BTC/UST,19956,20052,19664,19830,1679368.8910398001,84.68829506
1662076800000,2022-09-02 00:00:00,BTC/UST,20130,20440,19766,19959,5994236.26153878,300.32748442
1661990400000,2022-09-01 00:00:00,BTC/UST,20050,20198,19576,20130,7557953.91912,375.457224
1661904000000,2022-08-31 00:00:00,BTC/UST,19811,20484,19811,20052,5571115.5844422,277.83341235
1661817600000,2022-08-30 00:00:00,BTC/UST,20298,20571,19555,19811,7837121.7341372995,395.5944543
1661731200000,2022-08-29 00:00:00,BTC/UST,19564,20419,19559,20295,6571917.0873675,323.8195165
1661644800000,2022-08-28 00:00:00,BTC/UST,20031,20165,19531,19561,5111501.18749054,261.31083214
1661558400000,2022-08-27 00:00:00,BTC/UST,20243,20370,19805,20030,7299050.464230199,364.40591434
1661472000000,2022-08-26 00:00:00,BTC/UST,21562,21863,20123,20247,9544564.72560708,471.40636764
1661385600000,2022-08-25 00:00:00,BTC/UST,21366,21811,21321,21562,2886281.08374724,133.85961802
1661299200000,2022-08-24 00:00:00,BTC/UST,21528,21885,21161,21366,11255333.38285896,526.78710956
1661212800000,2022-08-23 00:00:00,BTC/UST,21397,21681,20898,21519,5156024.32187775,239.60334225
1661126400000,2022-08-22 00:00:00,BTC/UST,21519,21523,20910,21411,3692264.48833203,172.44708273
1661040000000,2022-08-21 00:00:00,BTC/UST,21144,21781,21077,21514,3262493.4522466203,151.64513583000002
1660953600000,2022-08-20 00:00:00,BTC/UST,20830,21366,20776,21137,3402719.09630868,160.98401364
1660867200000,2022-08-19 00:00:00,BTC/UST,23193,23193,20798,20841,28012589.96092416,1344.10968576
1660780800000,2022-08-18 00:00:00,BTC/UST,23337,23591,23117,23203,6865847.521104361,295.90344012
1660694400000,2022-08-17 00:00:00,BTC/UST,23854,24432,23190,23337,14232656.545676729,609.87515729
1660608000000,2022-08-16 00:00:00,BTC/UST,24087,24239,23684,23855,6324562.21351045,265.12522379
1660521600000,2022-08-15 00:00:00,BTC/UST,24306,25191,23772,24093,25027655.18514417,1038.79364069
1660435200000,2022-08-14 00:00:00,BTC/UST,24446,25011,24162,24304,12705304.836293438,522.76599886
1660348800000,2022-08-13 00:00:00,BTC/UST,24403,24882,24301,24439,8040852.109875341,329.01723106000003
1660262400000,2022-08-12 00:00:00,BTC/UST,23941,24441,23600,24399,9756094.66105932,399.85633268
1660176000000,2022-08-11 00:00:00,BTC/UST,23955,24881,23858,23938,24095514.59729654,1006.58010683
1660089600000,2022-08-10 00:00:00,BTC/UST,23146,24207,22651,23958,16197088.889260622,676.0618118900001
1660003200000,2022-08-09 00:00:00,BTC/UST,23804,23916,22881,23148,7594255.8001555195,328.07395024
1659916800000,2022-08-08 00:00:00,BTC/UST,23177,24243,23162,23816,8985779.54312688,377.30011518
1659830400000,2022-08-07 00:00:00,BTC/UST,22949,23396,22846,23177,4690629.37859362,202.38293906
1659744000000,2022-08-06 00:00:00,BTC/UST,23313,23341,22914,22939,5845560.93984625,254.83067875
1659657600000,2022-08-05 00:00:00,BTC/UST,22618,23463,22593,23315,7248216.20136865,310.88210171000003
1659571200000,2022-08-04 00:00:00,BTC/UST,22821,23215,22402,22618,7426824.72193636,328.35903802
1659484800000,2022-08-03 00:00:00,BTC/UST,22979,23627,22680,22828,8836200.49916292,387.07729539
1659398400000,2022-08-02 00:00:00,BTC/UST,23269,23469,22651,22978,34142270.7403864,1485.8678188
1659312000000,2022-08-01 00:00:00,BTC/UST,23301,23493,22856,23269,17875108.279511932,768.19408997
1659225600000,2022-07-31 00:00:00,BTC/UST,23638,24184,23246,23302,22090373.637137562,948.00333178
1659139200000,2022-07-30 00:00:00,BTC/UST,23773,24616,23509,23632,24789398.6885776,1048.9759093
1659052800000,2022-07-29 00:00:00,BTC/UST,23848,24400,23434,23755,22889519.206055753,963.5663736500001
1658966400000,2022-07-28 00:00:00,BTC/UST,22952,24186,22600,23836,18622090.30772768,781.25903288
1658880000000,2022-07-27 00:00:00,BTC/UST,21263,23100,21049,22956,16212344.956308119,706.23562277
1658793600000,2022-07-26 00:00:00,BTC/UST,21311,21338,20720,21253,9615235.53549203,452.41780151
1658707200000,2022-07-25 00:00:00,BTC/UST,22583,22649,21262,21293,15939522.915851219,748.58042154
1658620800000,2022-07-24 00:00:00,BTC/UST,22454,23015,22267,22576,13194829.89059216,584.46269891
1658534400000,2022-07-23 00:00:00,BTC/UST,22675,22989,21937,22441,13378275.481128931,596.15326773
1658448000000,2022-07-22 00:00:00,BTC/UST,23146,23743,22507,22688,19576848.6640736,862.8723847
1658361600000,2022-07-21 00:00:00,BTC/UST,23205,23423,22352,23153,24948390.20390938,1077.54460346
1658275200000,2022-07-20 00:00:00,BTC/UST,23401,24256,22922,23217,44724156.00325854,1926.35379262
1658188800000,2022-07-19 00:00:00,BTC/UST,22450,23781,21573,23399,82787766.35232857,3538.08993343
1658102400000,2022-07-18 00:00:00,BTC/UST,20793,22745,20774,22450,31066723.950611,1383.81843878
1658016000000,2022-07-17 00:00:00,BTC/UST,21197,21663,20762,20793,10974497.21679696,527.79768272
1657929600000,2022-07-16 00:00:00,BTC/UST,20832,21579,20487,21206,7303279.18673476,344.39683046
1657843200000,2022-07-15 00:00:00,BTC/UST,20586,21184,20391,20826,4961114.9490778195,238.21737007
1657756800000,2022-07-14 00:00:00,BTC/UST,20239,20894,19633,20586,4826940.59940558,234.47685803
1657670400000,2022-07-13 00:00:00,BTC/UST,19331,20360,18915,20254,23245710.38908976,1147.70960744
1657584000000,2022-07-12 00:00:00,BTC/UST,19961,20054,19254,19325,7990321.48601675,413.47071079
1657497600000,2022-07-11 00:00:00,BTC/UST,20851,20851,19895,19960,8815635.003386801,441.66508033
1657411200000,2022-07-10 00:00:00,BTC/UST,21594,21598,20650,20852,6702181.200846041,321.41670827
1657324800000,2022-07-09 00:00:00,BTC/UST,21599,21976,21331,21590,9060776.5819285,419.67469115
1657238400000,2022-07-08 00:00:00,BTC/UST,21638,22496,21184,21623,28247516.86094807,1306.36437409
1657152000000,2022-07-07 00:00:00,BTC/UST,20565,21828,20264,21622,12131797.074192962,561.08579568
1657065600000,2022-07-06 00:00:00,BTC/UST,20183,20667,19779,20565,12897726.602328,627.1688112
1656979200000,2022-07-05 00:00:00,BTC/UST,20220,20745,19298,20188,11492547.71645232,569.27618964
1656892800000,2022-07-04 00:00:00,BTC/UST,19320,20345,19058,20236,6237488.872417039,308.23724414
1656806400000,2022-07-03 00:00:00,BTC/UST,19248,19652,18795,19313,2485815.07636133,128.71201141
1656720000000,2022-07-02 00:00:00,BTC/UST,19279,19445,18989,19244,2127022.32408408,110.52911682
1656633600000,2022-07-01 00:00:00,BTC/UST,19951,20923,18974,19278,10525271.7920301,545.97322295
1656547200000,2022-06-30 00:00:00,BTC/UST,20126,20169,18636,19948,17849477.66566004,894.80036423
1656460800000,2022-06-29 00:00:00,BTC/UST,20277,20443,19858,20124,7717026.96994788,383.47381087
1656374400000,2022-06-28 00:00:00,BTC/UST,20737,21203,20205,20278,6264671.42875888,308.93931496
1656288000000,2022-06-27 00:00:00,BTC/UST,21043,21542,20522,20734,11663734.97354366,562.54147649
1656201600000,2022-06-26 00:00:00,BTC/UST,21492,21876,20981,21048,14002964.359842962,665.28717027
1656115200000,2022-06-25 00:00:00,BTC/UST,21235,21598,20919,21492,11436866.40310812,532.14528211
1656028800000,2022-06-24 00:00:00,BTC/UST,21109,21547,20741,21239,14838471.70551064,698.64267176
1655942400000,2022-06-23 00:00:00,BTC/UST,19974,21224,19894,21105,18748457.56999845,888.34198389
1655856000000,2022-06-22 00:00:00,BTC/UST,20708,20888,19778,19985,19232023.3611464,962.32291024
1655769600000,2022-06-21 00:00:00,BTC/UST,20577,21706,20372,20713,18883727.376114372,911.68480549
1655683200000,2022-06-20 00:00:00,BTC/UST,20570,21061,19644,20579,26686885.787065532,1296.80187507
1655596800000,2022-06-19 00:00:00,BTC/UST,18982,20816,17946,20573,28292004.63639424,1375.20073088
1655510400000,2022-06-18 00:00:00,BTC/UST,20473,20765,17615,18979,52253940.46724449,2753.25045931
1655424000000,2022-06-17 00:00:00,BTC/UST,20402,21369,20249,20469,85572813.17240733,4180.60546057
1655337600000,2022-06-16 00:00:00,BTC/UST,22575,22979,20236,20393,41761838.31261444,2047.85163108
1655251200000,2022-06-15 00:00:00,BTC/UST,22132,22777,20085,22566,54777234.20562714,2427.42330079
1655164800000,2022-06-14 00:00:00,BTC/UST,22481,23343,20850,22134,30643445.35242438,1384.45131257
1655078400000,2022-06-13 00:00:00,BTC/UST,26588,26923,21944,22490,96137395.2970353,4274.67297897
1654992000000,2022-06-12 00:00:00,BTC/UST,28431,28534,26574,26608,27176757.265561122,1021.37542339
1654905600000,2022-06-11 00:00:00,BTC/UST,29094,29430,28112,28420,13487134.733674,474.5649097
1654819200000,2022-06-10 00:00:00,BTC/UST,30100,30350,28864,29088,23047168.33383552,792.32564404
1654732800000,2022-06-09 00:00:00,BTC/UST,30203,30700,29938,30099,4597830.74787993,152.75692707
1654646400000,2022-06-08 00:00:00,BTC/UST,31125,31311,29862,30208,14048555.51118336,465.06076242
1654560000000,2022-06-07 00:00:00,BTC/UST,31368,31579,29228,31127,30997585.82233511,995.84238193
1654473600000,2022-06-06 00:00:00,BTC/UST,29916,31760,29900,31371,23884503.348416492,761.35613619
1654387200000,2022-06-05 00:00:00,BTC/UST,29865,30210,29540,29915,13879349.129348401,463.95952296
1654300800000,2022-06-04 00:00:00,BTC/UST,29704,29999,29490,29862,7835500.1583873,262.39033415
1654214400000,2022-06-03 00:00:00,BTC/UST,30451,30682,29297,29704,13305249.32483208,447.92786577
1654128000000,2022-06-02 00:00:00,BTC/UST,29803,30700,29600,30445,8671514.1833335,284.8255603
1654041600000,2022-06-01 00:00:00,BTC/UST,31802,31979,29335,29806,14574098.88352124,488.96527154
1653955200000,2022-05-31 00:00:00,BTC/UST,31737,32400,31237,31792,12212258.766352,384.129931
1653868800000,2022-05-30 00:00:00,BTC/UST,29468,32286,29315,31723,23805443.8938962,750.4159094
1653782400000,2022-05-29 00:00:00,BTC/UST,29032,29579,28839,29465,5975704.0132186,202.80685604
1653696000000,2022-05-28 00:00:00,BTC/UST,28624,29248,28530,29027,24329530.8315196,838.1689748
1653609600000,2022-05-27 00:00:00,BTC/UST,29202,29377,28283,28607,15305968.94849251,535.04278493
1653523200000,2022-05-26 00:00:00,BTC/UST,29540,29880,28011,29213,22792735.3868757,780.2257689
1653436800000,2022-05-25 00:00:00,BTC/UST,29656,30215,29346,29540,7941570.282476601,268.84124179
1653350400000,2022-05-24 00:00:00,BTC/UST,29114,29845,28674,29659,9281440.11711784,312.93840376
1653264000000,2022-05-23 00:00:00,BTC/UST,30290,30664,28875,29117,9608994.06167393,330.01319029
1653177600000,2022-05-22 00:00:00,BTC/UST,29440,30467,29234,30289,5979698.627685649,197.42146085
1653091200000,2022-05-21 00:00:00,BTC/UST,29195,29648,28952,29441,11252103.150264649,382.19160865
1653004800000,2022-05-20 00:00:00,BTC/UST,30315,30750,28723,29195,14040232.28070895,480.91222061
1652918400000,2022-05-19 00:00:00,BTC/UST,28705,30530,28697,30313,17021075.19590659,561.51074443
1652832000000,2022-05-18 00:00:00,BTC/UST,30429,30697,28648,28705,14467338.4131093,504.00064146
1652745600000,2022-05-17 00:00:00,BTC/UST,29871,30769,29465,30442,10480973.72804038,344.29320439
1652659200000,2022-05-16 00:00:00,BTC/UST,31330,31330,29091,29861,17277885.55871794,578.61041354
1652572800000,2022-05-15 00:00:00,BTC/UST,30084,31445,29475,31312,16092055.031093601,513.92613155
1652486400000,2022-05-14 00:00:00,BTC/UST,29282,30330,28642,30084,14396676.63398376,478.54928314
1652400000000,2022-05-13 00:00:00,BTC/UST,29010,31055,28773,29288,21147096.450307522,722.03962204
1652313600000,2022-05-12 00:00:00,BTC/UST,29136,30243,26642,29020,184179770.7616856,6346.64957828
1652227200000,2022-05-11 00:00:00,BTC/UST,31020,32165,27817,29123,153098285.72060755,5256.95449372
1652140800000,2022-05-10 00:00:00,BTC/UST,30089,32650,29754,31007,104997883.50360923,3386.26385989
1652054400000,2022-05-09 00:00:00,BTC/UST,34069,34248,30053,30088,108192542.3940632,3595.8701939000002
1651968000000,2022-05-08 00:00:00,BTC/UST,35487,35504,33718,34049,60990272.036872394,1791.25002311
1651881600000,2022-05-07 00:00:00,BTC/UST,36025,36136,34798,35487,27132030.50814279,764.5625301700001
1651795200000,2022-05-06 00:00:00,BTC/UST,36556,36671,35241,36025,67215038.3447565,1865.78871186
1651708800000,2022-05-05 00:00:00,BTC/UST,39684,39839,35557,36557,52095401.81292665,1425.04586845
1651622400000,2022-05-04 00:00:00,BTC/UST,37733,40045,37678,39684,25671076.90451736,646.88733254
1651536000000,2022-05-03 00:00:00,BTC/UST,38512,38662,37530,37737,24181324.42790106,640.78555338
1651449600000,2022-05-02 00:00:00,BTC/UST,38474,39151,38066,38511,54846513.630003154,1424.17786165
1651363200000,2022-05-01 00:00:00,BTC/UST,37641,38667,37404,38476,37733648.999781236,980.70612849
1651276800000,2022-04-30 00:00:00,BTC/UST,38599,38777,37594,37641,22952113.693062212,609.76365381
1651190400000,2022-04-29 00:00:00,BTC/UST,39741,39918,38182,38593,22870461.99147226,592.60648282
1651104000000,2022-04-28 00:00:00,BTC/UST,39233,40374,38854,39748,43578794.0453472,1096.3770264
1651017600000,2022-04-27 00:00:00,BTC/UST,38125,39479,37905,39240,37974609.6389928,967.75253922
1650931200000,2022-04-26 00:00:00,BTC/UST,40431,40785,37717,38126,35048667.57065718,919.28520093
1650844800000,2022-04-25 00:00:00,BTC/UST,39453,40619,38190,40428,61800240.47843988,1528.64946271
1650758400000,2022-04-24 00:00:00,BTC/UST,39428,39930,38932,39458,24079189.33258646,610.24860187
1650672000000,2022-04-23 00:00:00,BTC/UST,39705,39979,39301,39424,12602827.089233922,319.67398258000003
1650585600000,2022-04-22 00:00:00,BTC/UST,40481,40788,39169,39709,35741620.06029469,900.08864641
1650499200000,2022-04-21 00:00:00,BTC/UST,41353,42962,39800,40484,30768090.2397008,760.0061812
1650412800000,2022-04-20 00:00:00,BTC/UST,41498,42183,40894,41349,37328191.98966627,902.75924423
1650326400000,2022-04-19 00:00:00,BTC/UST,40798,41770,40580,41498,24720396.00173242,595.70090129
1650240000000,2022-04-18 00:00:00,BTC/UST,39670,41090,38538,40804,65941377.31954388,1616.05179197
1650153600000,2022-04-17 00:00:00,BTC/UST,40385,42184,39558,39682,37776476.09762038,951.98014459
1650067200000,2022-04-16 00:00:00,BTC/UST,40560,40692,40001,40378,16801829.734460678,416.11347106
1649980800000,2022-04-15 00:00:00,BTC/UST,39941,40860,39785,40564,28783985.54034584,709.59435806
1649894400000,2022-04-14 00:00:00,BTC/UST,41136,41494,39574,39943,24116546.796467993,603.77404793
1649808000000,2022-04-13 00:00:00,BTC/UST,40072,41534,39590,41135,42471526.0418188,1032.49121288
1649721600000,2022-04-12 00:00:00,BTC/UST,39521,40684,39267,40065,46260411.0345153,1154.63399562
1649635200000,2022-04-11 00:00:00,BTC/UST,42146,42421,39210,39519,46607744.27277441,1179.37559839
1649548800000,2022-04-10 00:00:00,BTC/UST,42776,43413,41897,42154,25147672.10988718,596.56668667
1649462400000,2022-04-09 00:00:00,BTC/UST,42254,42800,42131,42764,16727826.35673404,391.16608261
1649376000000,2022-04-08 00:00:00,BTC/UST,43436,43973,42127,42268,32611897.964349117,771.55053384
1649289600000,2022-04-07 00:00:00,BTC/UST,43160,43888,42751,43445,22295366.3234893,513.18601274
1649203200000,2022-04-06 00:00:00,BTC/UST,45501,45506,43139,43164,39996329.13339228,926.61312977
1649116800000,2022-04-05 00:00:00,BTC/UST,46582,47184,45378,45485,28495762.867483452,626.48703677
1649030400000,2022-04-04 00:00:00,BTC/UST,46406,46877,45133,46583,30889107.79632807,663.09829329
1648944000000,2022-04-03 00:00:00,BTC/UST,45803,47455,45543,46390,34968742.6079315,753.79915085
1648857600000,2022-04-02 00:00:00,BTC/UST,46271,47190,45624,45792,19449152.01399456,424.72816243
1648771200000,2022-04-01 00:00:00,BTC/UST,45519,46698,44222,46275,30033946.089654002,649.03179016
1648684800000,2022-03-31 00:00:00,BTC/UST,47051,47597,45226,45519,38795416.63937643,852.29061797
1648598400000,2022-03-30 00:00:00,BTC/UST,47419,47675,46527,47052,38155158.16703136,810.91469368
1648512000000,2022-03-29 00:00:00,BTC/UST,47116,48116,46937,47419,44869045.90628031,946.22505549
1648425600000,2022-03-28 00:00:00,BTC/UST,46809,48179,46663,47116,65911812.26366507,1398.92631513
1648339200000,2022-03-27 00:00:00,BTC/UST,44512,46930,44432,46826,66001722.15700154,1409.51014729
1648252800000,2022-03-26 00:00:00,BTC/UST,44305,44781,44085,44518,10726277.485349981,240.94248361
1648166400000,2022-03-25 00:00:00,BTC/UST,43994,45071,43577,44302,32864231.435944438,741.82274922
1648080000000,2022-03-24 00:00:00,BTC/UST,42877,44218,42621,43994,45386588.669006355,1031.65405894
1647993600000,2022-03-23 00:00:00,BTC/UST,42361,43000,41751,42886,32371900.760735083,754.83609478
1647907200000,2022-03-22 00:00:00,BTC/UST,41009,43321,40878,42362,61410335.05861058,1449.65617909
1647820800000,2022-03-21 00:00:00,BTC/UST,41261,41528,40500,41009,30049236.78396534,732.74736726
1647734400000,2022-03-20 00:00:00,BTC/UST,42206,42270,40920,41261,19554244.704151083,473.91591828
1647648000000,2022-03-19 00:00:00,BTC/UST,41767,42418,41522,42206,19448384.97869702,460.79668717
1647561600000,2022-03-18 00:00:00,BTC/UST,40920,42323,40143,41767,42819393.101650886,1025.19676064
1647475200000,2022-03-17 00:00:00,BTC/UST,41110,41444,40504,40923,28743464.376863908,702.37920917
1647388800000,2022-03-16 00:00:00,BTC/UST,39285,41713,38837,41120,73918125.4259712,1797.61978176
1647302400000,2022-03-15 00:00:00,BTC/UST,39669,39899,38134,39285,27964649.80796985,711.84039221
1647216000000,2022-03-14 00:00:00,BTC/UST,37778,39929,37564,39686,37250414.59420096,938.62859936
1647129600000,2022-03-13 00:00:00,BTC/UST,38787,39304,37568,37764,22232617.102737002,588.72516425
1647043200000,2022-03-12 00:00:00,BTC/UST,38734,39450,38669,38798,19819001.60223286,510.82534157
1646956800000,2022-03-11 00:00:00,BTC/UST,39418,40221,38229,38734,39434963.31275604,1018.09684806
1646870400000,2022-03-10 00:00:00,BTC/UST,41953,42042,38520,39419,56603091.6055231,1435.9342349
1646784000000,2022-03-09 00:00:00,BTC/UST,38730,42580,38669,41950,94475235.657139,2252.09143402
1646697600000,2022-03-08 00:00:00,BTC/UST,38000,39367,37872,38737,48810495.7036455,1260.0484215
1646611200000,2022-03-07 00:00:00,BTC/UST,38397,39536,37171,38001,80621052.97226688,2121.55082688
1646524800000,2022-03-06 00:00:00,BTC/UST,39367,39707,38140,38424,28733789.4006096,747.8083854
1646438400000,2022-03-05 00:00:00,BTC/UST,39143,39601,38582,39386,21064598.68572188,534.82452358
1646352000000,2022-03-04 00:00:00,BTC/UST,42452,42515,38572,39139,58059007.08093722,1483.40547998
1646265600000,2022-03-03 00:00:00,BTC/UST,43904,44075,41846,42459,42567880.34211534,1002.56436426
1646179200000,2022-03-02 00:00:00,BTC/UST,44416,45314,43345,43918,64770278.521368,1474.800276
1646092800000,2022-03-01 00:00:00,BTC/UST,43182,44931,42858,44416,72739282.51143552,1637.68197297
1646006400000,2022-02-28 00:00:00,BTC/UST,37695,44215,37467,43194,151134247.91294304,3498.96392816
1645920000000,2022-02-27 00:00:00,BTC/UST,39111,39859,37019,37689,46567552.89749745,1235.57411705
1645833600000,2022-02-26 00:00:00,BTC/UST,39214,40282,38592,39109,38348405.42059275,980.55192975
1645747200000,2022-02-25 00:00:00,BTC/UST,38337,39672,38030,39213,99623790.98439443,2540.58069988
1645660800000,2022-02-24 00:00:00,BTC/UST,37263,39700,34324,38335,213153742.6688428,5560.29066568
1645574400000,2022-02-23 00:00:00,BTC/UST,38243,39245,37053,37242,63404300.22933204,1702.49450162
1645488000000,2022-02-22 00:00:00,BTC/UST,37022,38408,36366,38243,83231927.70876639,2176.3964048
1645401600000,2022-02-21 00:00:00,BTC/UST,38379,39500,36800,37006,149023159.3422291,4026.99992818
1645315200000,2022-02-20 00:00:00,BTC/UST,40078,40122,38004,38358,42706718.000738636,1113.37186508
1645228800000,2022-02-19 00:00:00,BTC/UST,39986,40438,39647,40088,27633570.587206557,689.32275462
1645142400000,2022-02-18 00:00:00,BTC/UST,40526,40946,39467,40000,97368369.9352,2434.20924838
1645056000000,2022-02-17 00:00:00,BTC/UST,43864,44150,40082,40536,120590363.0820204,2974.89547765
1644969600000,2022-02-16 00:00:00,BTC/UST,44538,44538,43321,43883,75509207.03997496,1720.69382312
1644883200000,2022-02-15 00:00:00,BTC/UST,42544,44729,42444,44540,60978149.953402996,1369.06488445
1644796800000,2022-02-14 00:00:00,BTC/UST,42053,42830,41566,42533,34099644.91006783,801.72207251
1644710400000,2022-02-13 00:00:00,BTC/UST,42205,42750,41885,42055,23346343.22303725,555.13834795
1644624000000,2022-02-12 00:00:00,BTC/UST,42377,42992,41743,42205,22144249.0048022,524.68307084
1644537600000,2022-02-11 00:00:00,BTC/UST,43512,43912,41961,42377,52472058.774430394,1238.22023207
1644451200000,2022-02-10 00:00:00,BTC/UST,44381,45826,43200,43502,60361598.16461598,1387.55915049
1644364800000,2022-02-09 00:00:00,BTC/UST,44051,44801,43139,44368,37772141.20349472,851.33747754
1644278400000,2022-02-08 00:00:00,BTC/UST,43837,45473,42682,44035,65582829.4159059,1489.33415274
1644192000000,2022-02-07 00:00:00,BTC/UST,42401,44444,41658,43824,75230971.06225535,1716.66144264
1644105600000,2022-02-06 00:00:00,BTC/UST,41422,42640,41129,42376,16543964.50634576,390.40882826
1644019200000,2022-02-05 00:00:00,BTC/UST,41556,41915,40954,41394,26031563.251283757,628.87286204
1643932800000,2022-02-04 00:00:00,BTC/UST,37315,41721,37043,41553,75940422.89590503,1827.55572151
1643846400000,2022-02-03 00:00:00,BTC/UST,36894,37341,36261,37295,22427401.82091095,601.35143641
1643760000000,2022-02-02 00:00:00,BTC/UST,38700,38852,36610,36902,27320946.12580376,740.36491588
1643673600000,2022-02-01 00:00:00,BTC/UST,38456,39315,38010,38700,34262427.854196,885.33405308
1643587200000,2022-01-31 00:00:00,BTC/UST,37901,38733,36652,38474,44168607.379418224,1148.01183603
1643500800000,2022-01-30 00:00:00,BTC/UST,38163,38396,37352,37907,21625981.62951409,570.50100587
1643414400000,2022-01-29 00:00:00,BTC/UST,37715,38697,37262,38153,27159071.83391957,711.84629869
1643328000000,2022-01-28 00:00:00,BTC/UST,37162,38003,36169,37722,28757837.85306108,762.36249014
1643241600000,2022-01-27 00:00:00,BTC/UST,36785,37288,35507,37173,41415184.13317063,1114.12003694
1643155200000,2022-01-26 00:00:00,BTC/UST,36963,38912,36277,36795,45231296.46694725,1229.27833855
1643068800000,2022-01-25 00:00:00,BTC/UST,36673,37560,35719,36963,56488257.90207522,1528.2379109400001
1642982400000,2022-01-24 00:00:00,BTC/UST,36252,37535,32938,36682,152206121.86413625,4149.34087193
1642896000000,2022-01-23 00:00:00,BTC/UST,35070,36504,34613,36268,105941711.4129906,2921.07950295
1642809600000,2022-01-22 00:00:00,BTC/UST,36440,36816,34016,35070,141099060.2827638,4023.35501234
1642723200000,2022-01-21 00:00:00,BTC/UST,40687,41095,35455,36452,136005230.25940552,3731.07731426
1642636800000,2022-01-20 00:00:00,BTC/UST,41675,43488,40571,40696,44981830.134122394,1105.3133019
