https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1710583200,2024-03-16 10:00:00,DOGE/USD,0.16,0.16,0.16,0.16,6000.0,960.0
1710565200,2024-03-16 05:00:00,DOGE/USD,0.159,0.159,0.159,0.159,600.0,95.4
1710547200,2024-03-16 00:00:00,DOGE/USD,0.1645,0.1645,0.1645,0.1645,600.0,98.7
1710540000,2024-03-15 22:00:00,DOGE/USD,0.161,0.16155,0.161,0.16155,1185.0,191.43675
1710532800,2024-03-15 20:00:00,DOGE/USD,0.16,0.16,0.159,0.159,2220.0,352.98
1710522000,2024-03-15 17:00:00,DOGE/USD,0.162,0.162,0.162,0.162,200.0,32.4
1710493200,2024-03-15 09:00:00,DOGE/USD,0.15874,0.16,0.15222,0.16,6580.901637,1052.94426192
1710489600,2024-03-15 08:00:00,DOGE/USD,0.1603,0.1603,0.16,0.16,839.066018,134.25056288
1710486000,2024-03-15 07:00:00,DOGE/USD,0.167,0.167,0.16626,0.167,7563.058572,1263.030781524
1710475200,2024-03-15 04:00:00,DOGE/USD,0.163,0.163,0.163,0.163,3000.0,489.0
1710471600,2024-03-15 03:00:00,DOGE/USD,0.168,0.168,0.1621,0.16222,5622.0,912.00084
1710464400,2024-03-15 01:00:00,DOGE/USD,0.17874,0.17874,0.17874,0.17874,200.0,35.748000000000005
1710442800,2024-03-14 19:00:00,DOGE/USD,0.16924,0.16924,0.16924,0.16924,2789.0,472.01036
1710435600,2024-03-14 17:00:00,DOGE/USD,0.17417,0.17417,0.17417,0.17417,2000.0,348.34
1710428400,2024-03-14 15:00:00,DOGE/USD,0.172,0.172,0.172,0.172,1000.0,172.0
1710421200,2024-03-14 13:00:00,DOGE/USD,0.18825,0.18825,0.18825,0.18825,6250.017109,1176.56572076925
1710406800,2024-03-14 09:00:00,DOGE/USD,0.18825,0.18825,0.18825,0.18825,9030.835755,1700.05483087875
1710396000,2024-03-14 06:00:00,DOGE/USD,0.18657,0.18657,0.18657,0.18657,500.0,93.28500000000001
1710392400,2024-03-14 05:00:00,DOGE/USD,0.182,0.182,0.182,0.182,2000.0,364.0
1710388800,2024-03-14 04:00:00,DOGE/USD,0.1755,0.19,0.1755,0.19,60550.914745,11504.673801550001
1710345600,2024-03-13 16:00:00,DOGE/USD,0.16922,0.16922,0.16922,0.16922,137.0,23.18314
1710334800,2024-03-13 13:00:00,DOGE/USD,0.1668,0.1668,0.1668,0.1668,1365.0,227.68200000000002
1710316800,2024-03-13 08:00:00,DOGE/USD,0.173,0.173,0.173,0.173,829.086895,143.432032835
1710262800,2024-03-12 17:00:00,DOGE/USD,0.162,0.16254,0.162,0.16254,4000.0,650.16
1710255600,2024-03-12 15:00:00,DOGE/USD,0.168,0.168,0.168,0.168,720.011531,120.96193720800001
1710248400,2024-03-12 13:00:00,DOGE/USD,0.171,0.171,0.171,0.171,666.809,114.024339
1710237600,2024-03-12 10:00:00,DOGE/USD,0.1705,0.1705,0.1705,0.1705,6000.0,1023.0000000000001
1710230400,2024-03-12 08:00:00,DOGE/USD,0.17,0.17,0.169,0.169,27111.644395,4581.867902755001
1710223200,2024-03-12 06:00:00,DOGE/USD,0.173,0.173,0.17222,0.17222,5422.0,933.7768400000001
1710212400,2024-03-12 03:00:00,DOGE/USD,0.17629,0.17629,0.1755,0.1755,20250.0,3553.875
1710198000,2024-03-11 23:00:00,DOGE/USD,0.181,0.1824,0.181,0.1824,24218.0,4417.3632
1710183600,2024-03-11 19:00:00,DOGE/USD,0.17503,0.17503,0.175,0.175,1039.667082,181.94173934999998
1710169200,2024-03-11 15:00:00,DOGE/USD,0.17638,0.17638,0.17638,0.17638,23443.0,4134.87634
1710154800,2024-03-11 11:00:00,DOGE/USD,0.175,0.175,0.1746,0.1746,3000.0,523.8000000000001
1710140400,2024-03-11 07:00:00,DOGE/USD,0.174,0.1767,0.174,0.1767,2564.0,453.05879999999996
1710129600,2024-03-11 04:00:00,DOGE/USD,0.1665,0.1665,0.1665,0.1665,3003.0,499.9995
1710115200,2024-03-11 00:00:00,DOGE/USD,0.164,0.164,0.164,0.164,2000.0,328.0
1710086400,2024-03-10 16:00:00,DOGE/USD,0.174,0.174,0.174,0.174,770.0,133.98
1710082800,2024-03-10 15:00:00,DOGE/USD,0.1705,0.1705,0.1705,0.1705,770.0,131.285
1710072000,2024-03-10 12:00:00,DOGE/USD,0.17422,0.17422,0.17422,0.17422,573.0,99.82806000000001
1710028800,2024-03-10 00:00:00,DOGE/USD,0.17896,0.17896,0.17896,0.17896,3000.0,536.88
1710018000,2024-03-09 21:00:00,DOGE/USD,0.182,0.1849,0.182,0.1849,791.770723,146.3984066827
1710010800,2024-03-09 19:00:00,DOGE/USD,0.1822,0.1822,0.1822,0.1822,250.0,45.55
1710000000,2024-03-09 16:00:00,DOGE/USD,0.172,0.178,0.172,0.178,4157.725645,740.07516481
1709996400,2024-03-09 15:00:00,DOGE/USD,0.17,0.17,0.17,0.17,3490.0,593.3000000000001
1709978400,2024-03-09 10:00:00,DOGE/USD,0.164,0.164,0.164,0.164,1000.0,164.0
1709974800,2024-03-09 09:00:00,DOGE/USD,0.166,0.166,0.166,0.166,3490.0,579.34
1709964000,2024-03-09 06:00:00,DOGE/USD,0.1699,0.1699,0.1699,0.1699,429.881989,73.0369499311
1709938800,2024-03-08 23:00:00,DOGE/USD,0.167,0.167,0.16582,0.16582,2934.0,486.51588
1709935200,2024-03-08 22:00:00,DOGE/USD,0.16599,0.16599,0.16599,0.16599,1000.0,165.99
1709917200,2024-03-08 17:00:00,DOGE/USD,0.16633,0.16633,0.16633,0.16633,200.0,33.266
1709913600,2024-03-08 16:00:00,DOGE/USD,0.16195,0.16195,0.16013,0.16013,4224.564899,676.4795772768699
1709906400,2024-03-08 14:00:00,DOGE/USD,0.1745,0.175,0.1745,0.175,21910.997254,3834.42451945
1709895600,2024-03-08 11:00:00,DOGE/USD,0.17,0.17,0.17,0.17,5000.0,850.0000000000001
1709884800,2024-03-08 08:00:00,DOGE/USD,0.165,0.165,0.1635,0.1635,2000.0,327.0
1709877600,2024-03-08 06:00:00,DOGE/USD,0.1635,0.1635,0.1635,0.1635,3000.0,490.5
1709870400,2024-03-08 04:00:00,DOGE/USD,0.168,0.168,0.168,0.168,5000.0,840.0
1709859600,2024-03-08 01:00:00,DOGE/USD,0.16123,0.16123,0.16123,0.16123,250.0,40.307500000000005
1709834400,2024-03-07 18:00:00,DOGE/USD,0.1563,0.1563,0.1563,0.1563,19500.0,3047.85
1709769600,2024-03-07 00:00:00,DOGE/USD,0.156,0.156,0.155,0.155,3482.725645,539.822474975
1709755200,2024-03-06 20:00:00,DOGE/USD,0.16054,0.16054,0.16054,0.16054,227.0,36.44258
1709730000,2024-03-06 13:00:00,DOGE/USD,0.16111,0.16111,0.16111,0.16111,480.2,77.365022
1709726400,2024-03-06 12:00:00,DOGE/USD,0.16454,0.16454,0.161,0.161,48814.674042,7859.162520762
1709712000,2024-03-06 08:00:00,DOGE/USD,0.1742,0.1742,0.1735,0.1735,1840.769764,319.37355405399995
1709704800,2024-03-06 06:00:00,DOGE/USD,0.16545,0.1696,0.16545,0.1696,773.148584,131.1259998464
1709701200,2024-03-06 05:00:00,DOGE/USD,0.1665,0.1665,0.1665,0.1665,200.0,33.300000000000004
1709694000,2024-03-06 03:00:00,DOGE/USD,0.14794,0.14794,0.14794,0.14794,876.420658,129.65767214451998
1709690400,2024-03-06 02:00:00,DOGE/USD,0.1485,0.1485,0.1485,0.1485,3000.0,445.5
1709686800,2024-03-06 01:00:00,DOGE/USD,0.1523,0.1523,0.1523,0.1523,200.0,30.459999999999997
1709683200,2024-03-06 00:00:00,DOGE/USD,0.1522,0.158,0.1522,0.158,3250.0,513.5
1709679600,2024-03-05 23:00:00,DOGE/USD,0.1525,0.1549,0.1525,0.1549,4635.213114,717.9945113586001
1709672400,2024-03-05 21:00:00,DOGE/USD,0.145,0.145,0.145,0.145,8984.306484,1302.72444018
1709668800,2024-03-05 20:00:00,DOGE/USD,0.14203,0.14203,0.14203,0.14203,1500.0,213.045
1709665200,2024-03-05 19:00:00,DOGE/USD,0.15,0.15,0.14,0.14,37967.817838,5315.494497320001
1709654400,2024-03-05 16:00:00,DOGE/USD,0.17,0.17,0.1605,0.167,24519.196557,4094.7058250190003
1709650800,2024-03-05 15:00:00,DOGE/USD,0.18551,0.18551,0.175,0.175,2150.0,376.25
1709647200,2024-03-05 14:00:00,DOGE/USD,0.18625,0.1912,0.18625,0.19005,1097.808254,208.6384586727
1709643600,2024-03-05 13:00:00,DOGE/USD,0.186,0.186,0.186,0.186,18507.935667,3442.476034062
1709640000,2024-03-05 12:00:00,DOGE/USD,0.18388,0.18388,0.18388,0.18388,1200.0,220.65599999999998
1709632800,2024-03-05 10:00:00,DOGE/USD,0.1845,0.1845,0.1845,0.1845,230.0,42.435
1709629200,2024-03-05 09:00:00,DOGE/USD,0.1786,0.1786,0.1783,0.1783,19682.935667,3509.4674294261
1709625600,2024-03-05 08:00:00,DOGE/USD,0.18,0.18,0.18,0.18,2000.0,360.0
1709622000,2024-03-05 07:00:00,DOGE/USD,0.1832,0.1832,0.18172,0.18172,753.975154,137.01236498487998
1709618400,2024-03-05 06:00:00,DOGE/USD,0.182,0.182,0.182,0.182,20376.333497,3708.492696454
1709614800,2024-03-05 05:00:00,DOGE/USD,0.18325,0.18325,0.1772,0.1772,868.769751,153.9459998772
1709611200,2024-03-05 04:00:00,DOGE/USD,0.19,0.19,0.179,0.179,1955.0,349.945
1709607600,2024-03-05 03:00:00,DOGE/USD,0.1956,0.1956,0.1956,0.1956,500.0,97.8
1709604000,2024-03-05 02:00:00,DOGE/USD,0.2055,0.2055,0.19501,0.19501,1108.685653,216.20478919152998
1709600400,2024-03-05 01:00:00,DOGE/USD,0.199,0.2,0.196,0.2,31128.414043,6225.6828086000005
1709596800,2024-03-05 00:00:00,DOGE/USD,0.185,0.193,0.185,0.193,5262.21781,1015.60803733
1709593200,2024-03-04 23:00:00,DOGE/USD,0.18416,0.18416,0.18416,0.18416,499.951069,92.07098886704
1709589600,2024-03-04 22:00:00,DOGE/USD,0.18002,0.18002,0.18002,0.18002,974.067442,175.35162090884
1709586000,2024-03-04 21:00:00,DOGE/USD,0.173,0.173,0.173,0.173,200.0,34.599999999999994
1709582400,2024-03-04 20:00:00,DOGE/USD,0.1785,0.1785,0.1785,0.1785,5000.0,892.5
1709578800,2024-03-04 19:00:00,DOGE/USD,0.17335,0.1746,0.17335,0.1746,1585.0,276.741
1709575200,2024-03-04 18:00:00,DOGE/USD,0.177,0.177,0.17,0.1752,17987.433758,3151.3983944016
1709571600,2024-03-04 17:00:00,DOGE/USD,0.18,0.18,0.18,0.18,4500.0,810.0
1709568000,2024-03-04 16:00:00,DOGE/USD,0.1722,0.18178,0.1722,0.18178,4945.675319,899.02485948782
1709564400,2024-03-04 15:00:00,DOGE/USD,0.16839,0.17,0.16839,0.17,50458.135265,8577.88299505
1709560800,2024-03-04 14:00:00,DOGE/USD,0.16018,0.16018,0.16018,0.16018,300.0,48.053999999999995
1709553600,2024-03-04 12:00:00,DOGE/USD,0.1625,0.1625,0.1621,0.1621,1470.0,238.28699999999998
1709546400,2024-03-04 10:00:00,DOGE/USD,0.163,0.163,0.163,0.163,612.0,99.756
1709539200,2024-03-04 08:00:00,DOGE/USD,0.1673,0.17,0.1673,0.17,930.695652,158.21826084
1709535600,2024-03-04 07:00:00,DOGE/USD,0.16333,0.16333,0.16333,0.16333,1992.0,325.35336
1709532000,2024-03-04 06:00:00,DOGE/USD,0.16318,0.165,0.16318,0.165,786.859816,129.83186964
1709528400,2024-03-04 05:00:00,DOGE/USD,0.16,0.16,0.16,0.16,2666.679006,426.66864096
1709506800,2024-03-03 23:00:00,DOGE/USD,0.154,0.154,0.154,0.154,185.0,28.49
1709496000,2024-03-03 20:00:00,DOGE/USD,0.15295,0.15499,0.15295,0.15499,1125.432404,174.43076829595998
1709492400,2024-03-03 19:00:00,DOGE/USD,0.15,0.151,0.1434,0.1434,6575.638694,942.9465887196001
1709488800,2024-03-03 18:00:00,DOGE/USD,0.1455,0.1455,0.1455,0.1455,2500.0,363.75
1709485200,2024-03-03 17:00:00,DOGE/USD,0.141,0.141,0.141,0.141,360.924126,50.89030176599999
1709463600,2024-03-03 11:00:00,DOGE/USD,0.1425,0.1425,0.1425,0.1425,3020.0,430.34999999999997
1709460000,2024-03-03 10:00:00,DOGE/USD,0.13368,0.13368,0.13368,0.13368,200.0,26.735999999999997
1709456400,2024-03-03 09:00:00,DOGE/USD,0.1341,0.1341,0.1341,0.1341,375984.122251,50419.4707938591
1709445600,2024-03-03 06:00:00,DOGE/USD,0.1397,0.1397,0.1397,0.1397,3020.0,421.89399999999995
1709431200,2024-03-03 02:00:00,DOGE/USD,0.1397,0.1397,0.1397,0.1397,200.0,27.939999999999998
1709402400,2024-03-02 18:00:00,DOGE/USD,0.1427,0.1427,0.1427,0.1427,3599.0,513.5772999999999
1709366400,2024-03-02 08:00:00,DOGE/USD,0.14803,0.15,0.14803,0.15,8753.638725,1313.04580875
1709341200,2024-03-02 01:00:00,DOGE/USD,0.14519,0.14519,0.1412,0.1412,212185.0,29960.521999999997
1709337600,2024-03-02 00:00:00,DOGE/USD,0.1482,0.1482,0.1482,0.1482,42000.0,6224.4
1709334000,2024-03-01 23:00:00,DOGE/USD,0.13916,0.13916,0.13916,0.13916,185.0,25.744600000000002
1709330400,2024-03-01 22:00:00,DOGE/USD,0.144,0.144,0.144,0.144,917.373636,132.10180358399998
1709323200,2024-03-01 20:00:00,DOGE/USD,0.1389,0.139,0.1389,0.139,1958.269521,272.19946341900004
1709319600,2024-03-01 19:00:00,DOGE/USD,0.135,0.135,0.135,0.135,715.931138,96.65070363000001
1709316000,2024-03-01 18:00:00,DOGE/USD,0.13337,0.1389,0.13337,0.1389,14497.186132,2013.6591537348
1709312400,2024-03-01 17:00:00,DOGE/USD,0.13,0.13275,0.13,0.13275,7000.0,929.25
1709308800,2024-03-01 16:00:00,DOGE/USD,0.1285,0.1285,0.1285,0.1285,515.429004,66.232627014
1709301600,2024-03-01 14:00:00,DOGE/USD,0.1279,0.1279,0.1279,0.1279,6000.0,767.4000000000001
1709290800,2024-03-01 11:00:00,DOGE/USD,0.12119,0.12119,0.12119,0.12119,1977.715158,239.67929999802
1709280000,2024-03-01 08:00:00,DOGE/USD,0.12,0.12,0.12,0.12,200.612144,24.07345728
1709251200,2024-03-01 00:00:00,DOGE/USD,0.11894,0.11894,0.11894,0.11894,9598.013545,1141.5877310423
1709244000,2024-02-29 22:00:00,DOGE/USD,0.115,0.115,0.115,0.115,15000.0,1725.0
1709229600,2024-02-29 18:00:00,DOGE/USD,0.124,0.124,0.124,0.124,524.941191,65.092707684
1709186400,2024-02-29 06:00:00,DOGE/USD,0.131,0.131,0.131,0.131,310000.0,40610.0
1709182800,2024-02-29 05:00:00,DOGE/USD,0.12701,0.128,0.12701,0.128,10598.013545,1356.54573376
1709175600,2024-02-29 03:00:00,DOGE/USD,0.12,0.126,0.12,0.126,1147.17,144.54342
1709161200,2024-02-28 23:00:00,DOGE/USD,0.11931,0.11931,0.11931,0.11931,4755.8202,567.4169080620001
1709150400,2024-02-28 20:00:00,DOGE/USD,0.11207,0.11207,0.11207,0.11207,1221.69449,136.91530149430002
1709143200,2024-02-28 18:00:00,DOGE/USD,0.10631,0.10631,0.1037,0.1037,2812.0,291.6044
1709139600,2024-02-28 17:00:00,DOGE/USD,0.11925,0.12,0.1058,0.1058,3530.0,373.47400000000005
1709136000,2024-02-28 16:00:00,DOGE/USD,0.1044,0.115,0.1044,0.115,34134.550331,3925.473288065
1709128800,2024-02-28 14:00:00,DOGE/USD,0.09821,0.09821,0.09821,0.09821,6000.0,589.26
1709118000,2024-02-28 11:00:00,DOGE/USD,0.0996,0.0996,0.0996,0.0996,2673.455351,266.2761529596
1709114400,2024-02-28 10:00:00,DOGE/USD,0.099,0.099,0.0983,0.0983,4992.402604,490.7531759732
1709089200,2024-02-28 03:00:00,DOGE/USD,0.095,0.095,0.095,0.095,597.239,56.737705000000005
1709064000,2024-02-27 20:00:00,DOGE/USD,0.1,0.1,0.1,0.1,1475.709952,147.5709952
1709053200,2024-02-27 17:00:00,DOGE/USD,0.096,0.096,0.096,0.096,240.646875,23.1021
1709028000,2024-02-27 10:00:00,DOGE/USD,0.09492,0.09492,0.09492,0.09492,693.091842,65.78827764264001
1709024400,2024-02-27 09:00:00,DOGE/USD,0.09323,0.09616,0.09323,0.09616,4688.0,450.79807999999997
1708513200,2024-02-21 11:00:00,DOGE/USD,0.08339,0.08339,0.08339,0.08339,134527.812931,11218.27432031609
1708509600,2024-02-21 10:00:00,DOGE/USD,0.08339,0.08339,0.08339,0.08339,15983.853056,1332.89350633984
1708441200,2024-02-20 15:00:00,DOGE/USD,0.08545,0.08545,0.0831,0.0831,12772.011969,1061.3541946239
1708437600,2024-02-20 14:00:00,DOGE/USD,0.0877,0.0877,0.0877,0.0877,2000.0,175.4
1708383600,2024-02-19 23:00:00,DOGE/USD,0.09014,0.09014,0.09014,0.09014,288.0,25.96032
1708369200,2024-02-19 19:00:00,DOGE/USD,0.089,0.089,0.089,0.089,2212.0,196.868
1708354800,2024-02-19 15:00:00,DOGE/USD,0.0874,0.0874,0.0874,0.0874,2222.0,194.20280000000002
1708257600,2024-02-18 12:00:00,DOGE/USD,0.08382,0.08382,0.08382,0.08382,10000.0,838.2
1708009200,2024-02-15 15:00:00,DOGE/USD,0.0865,0.0865,0.0865,0.0865,735.0,63.57749999999999
1707994800,2024-02-15 11:00:00,DOGE/USD,0.08576,0.08576,0.08576,0.08576,6000.0,514.5600000000001
1707973200,2024-02-15 05:00:00,DOGE/USD,0.0865,0.0865,0.0865,0.0865,49578.538855,4288.543610957499
1707948000,2024-02-14 22:00:00,DOGE/USD,0.0868,0.0868,0.0868,0.0868,54000.0,4687.2
1707717600,2024-02-12 06:00:00,DOGE/USD,0.08,0.08,0.08,0.08,999.0,79.92
1707703200,2024-02-12 02:00:00,DOGE/USD,0.081,0.081,0.081,0.081,185.0,14.985000000000001
1707480000,2024-02-09 12:00:00,DOGE/USD,0.082,0.082,0.082,0.082,265.757389,21.792105898
1707364800,2024-02-08 04:00:00,DOGE/USD,0.07988,0.07988,0.07988,0.07988,15.0,1.1982000000000002
1707346800,2024-02-07 23:00:00,DOGE/USD,0.07988,0.07988,0.07988,0.07988,185.0,14.777800000000001
1707127200,2024-02-05 10:00:00,DOGE/USD,0.0799,0.08,0.0799,0.08,3621.286279,289.70290232
1706821200,2024-02-01 21:00:00,DOGE/USD,0.0795,0.0795,0.0795,0.0795,3196.286279,254.1047591805
1706691600,2024-01-31 09:00:00,DOGE/USD,0.0795,0.0795,0.0795,0.0795,1936.0,153.912
1706655600,2024-01-30 23:00:00,DOGE/USD,0.08,0.08,0.08,0.08,230.0,18.400000000000002
1706616000,2024-01-30 12:00:00,DOGE/USD,0.082,0.082,0.082,0.082,1815.455145,148.86732189
1706544000,2024-01-29 16:00:00,DOGE/USD,0.0818,0.0818,0.0818,0.0818,277.0,22.6586
1706511600,2024-01-29 07:00:00,DOGE/USD,0.07881,0.07881,0.07881,0.07881,278.707651,21.964949975310002
1705964400,2024-01-22 23:00:00,DOGE/USD,0.08026,0.08026,0.08026,0.08026,185,14.848099999999999
1705950000,2024-01-22 19:00:00,DOGE/USD,0.08155,0.08155,0.08155,0.08155,400,32.62
1705870800,2024-01-21 21:00:00,DOGE/USD,0.085,0.085,0.085,0.085,1776.8,151.02800000000002
1705849200,2024-01-21 15:00:00,DOGE/USD,0.0869,0.0869,0.0869,0.0869,5000.0,434.5
1705791600,2024-01-20 23:00:00,DOGE/USD,0.088,0.09,0.088,0.09,5097.26574,458.75391659999997
1705780800,2024-01-20 20:00:00,DOGE/USD,0.0839,0.085,0.0839,0.085,12160.188043,1033.615983655
1705777200,2024-01-20 19:00:00,DOGE/USD,0.082,0.082,0.082,0.082,12135.89489,995.14338098
1705680000,2024-01-19 16:00:00,DOGE/USD,0.07607,0.07607,0.075,0.075,7514.0,563.55
1705626000,2024-01-19 01:00:00,DOGE/USD,0.07758,0.07758,0.07758,0.07758,2500.0,193.95
1705593600,2024-01-18 16:00:00,DOGE/USD,0.079,0.079,0.079,0.079,205.0,16.195
1705075200,2024-01-12 16:00:00,DOGE/USD,0.08206,0.08206,0.08206,0.08206,3500,287.21
1705071600,2024-01-12 15:00:00,DOGE/USD,0.084,0.084,0.084,0.084,500,42.0
1704981600,2024-01-11 14:00:00,DOGE/USD,0.08747,0.08779,0.08747,0.08779,7300,640.8670000000001
1704927600,2024-01-10 23:00:00,DOGE/USD,0.0843,0.0843,0.0843,0.0843,2932,247.1676
1704916800,2024-01-10 20:00:00,DOGE/USD,0.0781,0.0781,0.0781,0.0781,185,14.448500000000001
1704888000,2024-01-10 12:00:00,DOGE/USD,0.07707,0.07707,0.07707,0.07707,300,23.121
1704837600,2024-01-09 22:00:00,DOGE/USD,0.0797,0.0797,0.0797,0.0797,1266.0,100.9002
1704790800,2024-01-09 09:00:00,DOGE/USD,0.079,0.079,0.079,0.079,1431.980696,113.12647498400001
1704787200,2024-01-09 08:00:00,DOGE/USD,0.0813,0.08239,0.0813,0.08239,3839.145527,316.30719996953
1704744000,2024-01-08 20:00:00,DOGE/USD,0.0806,0.0806,0.0806,0.0806,16937.00676,1365.122744856
1704679200,2024-01-08 02:00:00,DOGE/USD,0.07612,0.07612,0.07551,0.07551,3500.0,264.28499999999997
1704664800,2024-01-07 22:00:00,DOGE/USD,0.0786,0.0786,0.0786,0.0786,200.0,15.72
1704618000,2024-01-07 09:00:00,DOGE/USD,0.08,0.08,0.08,0.08,646.0,51.68
1704517200,2024-01-06 05:00:00,DOGE/USD,0.08,0.08,0.08,0.08,2500.0,200.0
1704463200,2024-01-05 14:00:00,DOGE/USD,0.08288,0.08288,0.08288,0.08288,500.1099,41.449108511999995
1704297600,2024-01-03 16:00:00,DOGE/USD,0.08254,0.08254,0.08254,0.08254,250.0,20.635
1704283200,2024-01-03 12:00:00,DOGE/USD,0.089,0.089,0.08,0.08,3238.88368,259.1106944
1704279600,2024-01-03 11:00:00,DOGE/USD,0.09007,0.09007,0.09007,0.09007,500.0,45.035
1704060000,2023-12-31 22:00:00,DOGE/USD,0.089,0.089,0.089,0.089,1000.0,89.0
1704013200,2023-12-31 09:00:00,DOGE/USD,0.09085,0.09085,0.09085,0.09085,452.194079,41.08183207715
1703923200,2023-12-30 08:00:00,DOGE/USD,0.09,0.09,0.09,0.09,1000.0,90.0
1703764800,2023-12-28 12:00:00,DOGE/USD,0.093,0.093,0.093,0.093,30000.0,2790.0
1703685600,2023-12-27 14:00:00,DOGE/USD,0.09246,0.09246,0.09246,0.09246,265.20525,24.520877414999998
1703671200,2023-12-27 10:00:00,DOGE/USD,0.09256,0.09256,0.09256,0.09256,1075.961781,99.59102244936
1703617200,2023-12-26 19:00:00,DOGE/USD,0.09033,0.09033,0.09033,0.09033,196.5,17.749844999999997
1703613600,2023-12-26 18:00:00,DOGE/USD,0.08947,0.08947,0.08947,0.08947,1552.193931,138.87479100656998
1703610000,2023-12-26 17:00:00,DOGE/USD,0.091,0.091,0.08788,0.08788,11972.5902,1052.1512267760002
1703581200,2023-12-26 09:00:00,DOGE/USD,0.092,0.092,0.092,0.092,2000.0,184.0
1703548800,2023-12-26 00:00:00,DOGE/USD,0.09428,0.09428,0.09428,0.09428,300.0,28.284000000000002
1703541600,2023-12-25 22:00:00,DOGE/USD,0.09441,0.09441,0.09441,0.09441,185.0,17.46585
1703530800,2023-12-25 19:00:00,DOGE/USD,0.09416,0.09416,0.09416,0.09416,185.0,17.4196
1703520000,2023-12-25 16:00:00,DOGE/USD,0.0937,0.0937,0.0937,0.0937,2000.0,187.4
1703455200,2023-12-24 22:00:00,DOGE/USD,0.0916,0.0916,0.0916,0.0916,200.0,18.32
1703372400,2023-12-23 23:00:00,DOGE/USD,0.09361,0.09361,0.09361,0.09361,185.0,17.31785
1703246400,2023-12-22 12:00:00,DOGE/USD,0.09295,0.09295,0.09295,0.09295,4284.0,398.19780000000003
1703203200,2023-12-22 00:00:00,DOGE/USD,0.09478,0.09478,0.09478,0.09478,185.0,17.5343
1703188800,2023-12-21 20:00:00,DOGE/USD,0.097,0.097,0.097,0.097,1200.0,116.4
1703026800,2023-12-19 23:00:00,DOGE/USD,0.08995,0.08995,0.08995,0.08995,185.0,16.64075
1702890000,2023-12-18 09:00:00,DOGE/USD,0.09018,0.09018,0.09018,0.09018,500.0,45.089999999999996
1702861200,2023-12-18 01:00:00,DOGE/USD,0.09217,0.09217,0.09217,0.09217,500.0,46.085
1702753200,2023-12-16 19:00:00,DOGE/USD,0.09392,0.09392,0.09392,0.09392,547.315394,51.40386180448
1702728000,2023-12-16 12:00:00,DOGE/USD,0.09475,0.09475,0.09475,0.09475,1500.0,142.125
1702695600,2023-12-16 03:00:00,DOGE/USD,0.09357,0.09357,0.09357,0.09357,1500.0,140.355
1702652400,2023-12-15 15:00:00,DOGE/USD,0.0935,0.0935,0.0935,0.0935,500.0,46.75
1702472400,2023-12-13 13:00:00,DOGE/USD,0.093,0.093,0.093,0.093,10320.0,959.76
1702432800,2023-12-13 02:00:00,DOGE/USD,0.091,0.091,0.091,0.091,2000.0,182.0
1702393200,2023-12-12 15:00:00,DOGE/USD,0.09408,0.09408,0.09408,0.09408,500.0,47.04
1702353600,2023-12-12 04:00:00,DOGE/USD,0.09598,0.09598,0.09598,0.09598,9650.0,926.207
1702317600,2023-12-11 18:00:00,DOGE/USD,0.0928,0.0928,0.09185,0.09185,36000.0,3306.6
1702314000,2023-12-11 17:00:00,DOGE/USD,0.09384,0.09384,0.09384,0.09384,185.0,17.360400000000002
1702260000,2023-12-11 02:00:00,DOGE/USD,0.0995,0.0995,0.0946,0.097,12677.0,1229.669
1702256400,2023-12-11 01:00:00,DOGE/USD,0.105,0.105,0.105,0.105,1750.0,183.75
1702249200,2023-12-10 23:00:00,DOGE/USD,0.10215,0.10215,0.10215,0.10215,977.484092,99.84999999780001
1702162800,2023-12-09 23:00:00,DOGE/USD,0.098,0.098,0.098,0.098,500.0,49.0
1702123200,2023-12-09 12:00:00,DOGE/USD,0.10179,0.10179,0.10179,0.10179,300.523262,30.59026283898
1702108800,2023-12-09 08:00:00,DOGE/USD,0.1014,0.1014,0.1014,0.1014,3500.0,354.90000000000003
1702015200,2023-12-08 06:00:00,DOGE/USD,0.0975,0.0975,0.0975,0.0975,319.825702,31.183005944999998
1701972000,2023-12-07 18:00:00,DOGE/USD,0.096,0.096,0.096,0.096,1090.0,104.64
1701939600,2023-12-07 09:00:00,DOGE/USD,0.095,0.095,0.0903,0.0905,8170.1578,739.3992809
1701936000,2023-12-07 08:00:00,DOGE/USD,0.096,0.096,0.095,0.095,270840.9473,25729.8899935
1701903600,2023-12-06 23:00:00,DOGE/USD,0.09538,0.09538,0.09538,0.09538,300.0,28.614
1701853200,2023-12-06 09:00:00,DOGE/USD,0.10278,0.10278,0.10278,0.10278,500.0,51.39
1701842400,2023-12-06 06:00:00,DOGE/USD,0.0999,0.101,0.0999,0.101,11554.337486,1166.988086086
1701838800,2023-12-06 05:00:00,DOGE/USD,0.099,0.099,0.099,0.099,700.0,69.3
1701806400,2023-12-05 20:00:00,DOGE/USD,0.0946,0.0946,0.09342,0.09342,10280.704062,960.4233734720401
1701802800,2023-12-05 19:00:00,DOGE/USD,0.0941,0.095,0.0941,0.095,1233.726568,117.20402396
1701734400,2023-12-05 00:00:00,DOGE/USD,0.0918,0.0918,0.0918,0.0918,343.956701,31.5752251518
