https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1688428800000,2023-07-04 00:00:00,BTC/EUR,28570.88,28729.79,28199.47,28352.09,2.02175672,57321.0284835448
1688342400000,2023-07-03 00:00:00,BTC/EUR,28099.41,28755.51,28083.23,28570.88,1.93425028,55263.23263984641
1688256000000,2023-07-02 00:00:00,BTC/EUR,28041.03,28211.98,27734.13,28099.41,1.13504792,31894.176873727203
1688169600000,2023-07-01 00:00:00,BTC/EUR,27888.21,28099.41,27852.25,28041.03,0.2958128,8294.895599184
1688083200000,2023-06-30 00:00:00,BTC/EUR,28021.59,28755.51,27189.0,27888.21,3.63567321,101392.4179718541
1687996800000,2023-06-29 00:00:00,BTC/EUR,27586.94,28370.0,27586.94,28021.59,1.70361696,47738.0559701664
1687910400000,2023-06-28 00:00:00,BTC/EUR,28000.0,28030.14,27394.99,27586.94,0.76750748,21173.1828003112
1687824000000,2023-06-27 00:00:00,BTC/EUR,27774.1,28255.69,27705.58,28000.0,0.96134625,26917.695
1687737600000,2023-06-26 00:00:00,BTC/EUR,27972.0,28022.81,27456.04,27774.1,3.28495069,91236.548959129
1687651200000,2023-06-25 00:00:00,BTC/EUR,27965.83,28439.18,27811.15,27972.0,1.1387839,31854.063250799998
1687564800000,2023-06-24 00:00:00,BTC/EUR,28127.83,28255.69,27792.61,27965.83,0.91371116,25552.6909696628
1687478400000,2023-06-23 00:00:00,BTC/EUR,27334.45,28821.98,27254.79,28127.83,2.66536674,74970.9825503742
1687392000000,2023-06-22 00:00:00,BTC/EUR,27333.69,27745.58,26975.57,27334.45,8.3223608,227487.15516956002
1687305600000,2023-06-21 00:00:00,BTC/EUR,26000.08,28087.97,25923.7,27333.69,5.48960127,150051.05933778628
1687219200000,2023-06-20 00:00:00,BTC/EUR,24574.52,26000.08,24488.81,26000.08,0.7246004,18839.668368032002
1687132800000,2023-06-19 00:00:00,BTC/EUR,24043.1,24721.03,24043.1,24574.52,2.36373512,58087.655981142394
1687046400000,2023-06-18 00:00:00,BTC/EUR,24269.46,24630.04,24043.1,24043.1,0.10536466,2533.2930568459997
1686960000000,2023-06-17 00:00:00,BTC/EUR,24264.61,24500.0,24037.69,24269.46,5.29740903,128565.2565572238
1686873600000,2023-06-16 00:00:00,BTC/EUR,23489.62,24269.46,23124.05,24264.61,1.4598102,35421.725177022
1686787200000,2023-06-15 00:00:00,BTC/EUR,23079.69,23500.0,22844.03,23489.62,2.5254714,59322.363506867994
1686700800000,2023-06-14 00:00:00,BTC/EUR,24073.34,24995.98,22991.29,23079.69,2.24731171,51867.2576001699
1686614400000,2023-06-13 00:00:00,BTC/EUR,24096.49,24413.02,23881.06,24073.34,2.72370445,65568.663284363
1686528000000,2023-06-12 00:00:00,BTC/EUR,24043.1,24235.19,23920.0,24096.49,1.67973823,40475.795461812704
1686441600000,2023-06-11 00:00:00,BTC/EUR,24132.65,24415.27,23901.67,24043.1,0.0780584,1876.76591704
1686355200000,2023-06-10 00:00:00,BTC/EUR,24610.21,24667.52,23698.01,24132.65,2.09546348,50569.086750622
1686268800000,2023-06-09 00:00:00,BTC/EUR,24629.6,24822.2,24490.45,24610.21,0.20655329,5083.3198430909
1686182400000,2023-06-08 00:00:00,BTC/EUR,24555.93,24903.99,24503.63,24629.6,3.50784244,86396.756160224
1686096000000,2023-06-07 00:00:00,BTC/EUR,25410.29,25571.06,24455.84,24555.93,6.6155567,162451.147236231
1686009600000,2023-06-06 00:00:00,BTC/EUR,24020.92,25574.56,23777.0,25410.29,2.63638302,66991.2570892758
1685923200000,2023-06-05 00:00:00,BTC/EUR,25342.98,25373.86,23805.0,24020.92,12.53478037,301096.9564853404
1685836800000,2023-06-04 00:00:00,BTC/EUR,25306.89,25649.53,25220.13,25342.98,1.38595427,35124.2113455246
1685750400000,2023-06-03 00:00:00,BTC/EUR,25495.43,25555.12,25183.6,25306.89,1.1639795,29456.701168754997
1685664000000,2023-06-02 00:00:00,BTC/EUR,24929.91,25555.11,24758.65,25495.43,2.1370376,54484.692538168005
1685577600000,2023-06-01 00:00:00,BTC/EUR,25475.17,25580.42,24852.25,24929.91,3.17431965,79135.5031857315
1685491200000,2023-05-31 00:00:00,BTC/EUR,25857.33,25976.68,25259.91,25475.17,5.01503053,127758.75530694009
1685404800000,2023-05-30 00:00:00,BTC/EUR,25960.06,26212.06,25777.29,25857.33,2.43089657,62856.494806358096
1685318400000,2023-05-29 00:00:00,BTC/EUR,26210.31,26526.88,25767.62,25960.06,9.27254267,240715.76406576022
1685232000000,2023-05-28 00:00:00,BTC/EUR,25041.43,26322.63,24982.03,26210.31,0.71649811,18779.6375775141
1685145600000,2023-05-27 00:00:00,BTC/EUR,24891.97,25041.43,24819.06,25041.43,0.19111707,4785.8447302101
1685059200000,2023-05-26 00:00:00,BTC/EUR,24662.86,25088.32,24547.51,24891.97,2.74288732,68275.8688828204
1684972800000,2023-05-25 00:00:00,BTC/EUR,24478.48,25180.98,24100.0,24662.86,1.54557102,38118.201686317196
1684886400000,2023-05-24 00:00:00,BTC/EUR,25230.17,25265.53,24250.0,24478.48,2.21985554,54338.689438779205
1684800000000,2023-05-23 00:00:00,BTC/EUR,24844.6,25413.04,24221.05,25230.17,6.62071715,167041.8192164155
1684713600000,2023-05-22 00:00:00,BTC/EUR,24742.41,25026.49,24559.27,24844.6,0.5372517,13347.80358582
1684627200000,2023-05-21 00:00:00,BTC/EUR,25082.22,25237.65,24043.11,24742.41,1.44096931,35653.0534654371
1684540800000,2023-05-20 00:00:00,BTC/EUR,24911.67,25154.59,24839.28,25082.22,0.25993557,6519.7611525654
1684454400000,2023-05-19 00:00:00,BTC/EUR,24923.74,25131.64,24691.37,24911.67,4.78883269,119297.81965849228
1684368000000,2023-05-18 00:00:00,BTC/EUR,25320.71,25444.03,24556.91,24923.74,4.19440683,104540.3052851442
1684281600000,2023-05-17 00:00:00,BTC/EUR,24970.99,26217.74,24580.92,25320.71,3.79642615,96128.20558056649
1684195200000,2023-05-16 00:00:00,BTC/EUR,24991.16,25103.4,24712.96,24970.99,1.64967375,41193.9867145125
1684108800000,2023-05-15 00:00:00,BTC/EUR,24792.52,25405.56,24671.72,24991.16,2.31409271,57831.861170443604
1684022400000,2023-05-14 00:00:00,BTC/EUR,24698.72,25063.24,23750.01,24792.52,0.41561357,10304.1077464964
1683936000000,2023-05-13 00:00:00,BTC/EUR,24787.53,24909.37,24635.87,24698.72,0.29010109,7165.1255936048
1683849600000,2023-05-12 00:00:00,BTC/EUR,24787.53,25180.99,23808.2,24787.53,4.26945018,105829.1244202554
1683763200000,2023-05-11 00:00:00,BTC/EUR,25137.84,25257.08,23894.81,24787.53,1.54333409,38255.4400558977
1683676800000,2023-05-10 00:00:00,BTC/EUR,25328.93,25760.55,24490.45,25137.84,1.06181963,26691.8519677992
1683590400000,2023-05-09 00:00:00,BTC/EUR,25172.91,25934.82,25008.03,25328.93,0.9911293,25104.244660649
1683504000000,2023-05-08 00:00:00,BTC/EUR,25830.77,25931.4,24854.32,25172.91,1.36917297,34466.0679482427
1683417600000,2023-05-07 00:00:00,BTC/EUR,26236.68,27949.54,25830.77,25830.77,1.07170067,27682.8535156159
1683331200000,2023-05-06 00:00:00,BTC/EUR,26794.01,27032.09,25883.09,26236.68,0.28773817,7549.294290075601
1683244800000,2023-05-05 00:00:00,BTC/EUR,26293.84,26908.95,26211.41,26794.01,2.09099758,56026.21006849579
1683158400000,2023-05-04 00:00:00,BTC/EUR,26170.99,26568.89,25504.16,26293.84,3.3136699,87129.106163416
1683072000000,2023-05-03 00:00:00,BTC/EUR,26046.83,26417.39,25478.15,26170.99,2.82701452,73985.76873277481
1682985600000,2023-05-02 00:00:00,BTC/EUR,26074.67,26239.47,25410.29,26046.83,1.85884117,48416.919951991105
1682899200000,2023-05-01 00:00:00,BTC/EUR,26559.85,26625.31,25306.43,26074.67,3.13444167,81729.5321794989
1682812800000,2023-04-30 00:00:00,BTC/EUR,26529.01,27200.81,25692.92,26559.85,0.55406187,14715.800157919499
1682726400000,2023-04-29 00:00:00,BTC/EUR,26628.67,26736.18,26461.47,26529.01,0.1463419,3882.305728519
1682640000000,2023-04-28 00:00:00,BTC/EUR,26756.44,26848.99,25883.09,26628.67,0.54562173,14529.1809929991
1682553600000,2023-04-27 00:00:00,BTC/EUR,25744.83,27108.13,25744.83,26756.44,1.05627712,28262.2153846528
1682467200000,2023-04-26 00:00:00,BTC/EUR,25824.52,27161.29,24758.33,25744.83,4.39191543,113069.11611972691
1682380800000,2023-04-25 00:00:00,BTC/EUR,24903.99,25839.36,24734.22,25824.52,1.24273716,32093.0906431632
1682294400000,2023-04-24 00:00:00,BTC/EUR,25111.33,25415.62,24500.0,24903.99,1.67518324,41718.7466571276
1682208000000,2023-04-23 00:00:00,BTC/EUR,25355.07,25390.21,24961.91,25111.33,2.1822419,54798.99649072701
1682121600000,2023-04-22 00:00:00,BTC/EUR,24846.34,25766.52,24787.05,25355.07,0.84813822,21504.603937775402
1682035200000,2023-04-21 00:00:00,BTC/EUR,25705.14,26500.0,24766.56,24846.34,0.68679389,17064.3145008626
1681948800000,2023-04-20 00:00:00,BTC/EUR,26340.36,26535.65,25595.58,25705.14,2.55723642,65734.1201891988
1681862400000,2023-04-19 00:00:00,BTC/EUR,27725.1,27725.1,26191.08,26340.36,2.99997546,79020.4336075656
1681776000000,2023-04-18 00:00:00,BTC/EUR,26954.1,27758.06,26700.0,27725.1,2.04257041,56630.468874291
1681689600000,2023-04-17 00:00:00,BTC/EUR,27578.54,27578.54,26786.01,26954.1,2.13251098,57479.914206018
1681603200000,2023-04-16 00:00:00,BTC/EUR,27614.26,27830.52,27350.0,27578.54,1.04313889,28768.2476034206
1681516800000,2023-04-15 00:00:00,BTC/EUR,27705.62,27752.38,27555.48,27614.26,0.16020698,4423.9971995348
1681430400000,2023-04-14 00:00:00,BTC/EUR,27465.69,28047.14,27366.96,27705.62,2.67112029,74005.0437290298
1681344000000,2023-04-13 00:00:00,BTC/EUR,27228.2,27684.29,27228.2,27465.69,1.54807729,42519.010943180096
1681257600000,2023-04-12 00:00:00,BTC/EUR,27702.74,27840.73,27164.62,27228.2,2.61824268,71290.035339576
1681171200000,2023-04-11 00:00:00,BTC/EUR,27307.97,27998.09,27307.97,27702.74,8.69776233,240951.8484097842
1681084800000,2023-04-10 00:00:00,BTC/EUR,25998.34,27415.93,25964.77,27307.97,2.64882512,72334.0369122064
1680998400000,2023-04-09 00:00:00,BTC/EUR,25637.17,26200.0,25556.4,25998.34,0.13140216,3416.2380324143996
1680912000000,2023-04-08 00:00:00,BTC/EUR,25628.42,25858.43,25618.72,25637.17,0.1685156,4320.263084851999
1680825600000,2023-04-07 00:00:00,BTC/EUR,25809.09,25834.92,25522.67,25628.42,0.4367076,11192.125789991998
1680739200000,2023-04-06 00:00:00,BTC/EUR,25850.71,25877.15,25480.0,25809.09,4.24928919,109670.2871407371
1680652800000,2023-04-05 00:00:00,BTC/EUR,25684.15,26269.68,25358.48,25850.71,3.93541858,101733.3644401918
1680566400000,2023-04-04 00:00:00,BTC/EUR,25522.67,26144.73,25475.1,25684.15,5.17529904,132923.156838216
1680480000000,2023-04-03 00:00:00,BTC/EUR,26105.54,26269.68,25055.69,25522.67,3.71886033,94915.24497868109
1680393600000,2023-04-02 00:00:00,BTC/EUR,26317.89,26437.83,25783.44,26105.54,1.44499469,37722.3666795826
1680307200000,2023-04-01 00:00:00,BTC/EUR,26343.5,26584.71,26092.68,26317.89,0.72974033,19205.2257335037
1680220800000,2023-03-31 00:00:00,BTC/EUR,25656.72,26437.83,25334.84,26343.5,7.06572987,186136.054830345
1680134400000,2023-03-30 00:00:00,BTC/EUR,26178.83,26939.95,25480.0,25656.72,3.12496568,80176.3694613696
1680048000000,2023-03-29 00:00:00,BTC/EUR,25198.01,26437.83,25198.01,26178.83,2.9606302,77505.834698666
1679961600000,2023-03-28 00:00:00,BTC/EUR,25139.24,25370.3,24647.21,25198.01,5.8217091,146695.48411889098
1679875200000,2023-03-27 00:00:00,BTC/EUR,26056.49,26497.13,24688.28,25139.24,1.13264727,28473.891555874805
1679788800000,2023-03-26 00:00:00,BTC/EUR,25557.86,26207.13,25241.45,26056.49,0.41534295,10822.3794232455
1679702400000,2023-03-25 00:00:00,BTC/EUR,25588.4,25834.92,25307.89,25557.86,0.345268,8824.31120648
1679616000000,2023-03-24 00:00:00,BTC/EUR,26170.08,26340.36,25148.4,25588.4,3.02061327,77292.660598068
1679529600000,2023-03-23 00:00:00,BTC/EUR,25147.61,26468.29,25020.03,26170.08,6.12353133,160253.3047886064
1679443200000,2023-03-22 00:00:00,BTC/EUR,26144.73,26732.39,24597.27,25147.61,6.78442713,170612.12753865932
1679356800000,2023-03-21 00:00:00,BTC/EUR,25800.15,26416.79,25599.75,26144.73,5.01050565,130998.31738272449
1679270400000,2023-03-20 00:00:00,BTC/EUR,26154.96,26898.8,25514.24,25800.15,2.2197762,57270.55892643001
1679184000000,2023-03-19 00:00:00,BTC/EUR,25215.2,26808.92,25176.08,26154.96,1.10848779,28992.4538079384
1679097600000,2023-03-18 00:00:00,BTC/EUR,25575.17,25954.59,24326.25,25215.2,1.32719823,33465.568809096
1679011200000,2023-03-17 00:00:00,BTC/EUR,23550.21,26000.0,23494.26,25575.17,3.55815724,91000.47629973078
1678924800000,2023-03-16 00:00:00,BTC/EUR,22877.38,23665.09,21694.67,23550.21,6.72986626,158489.76369491458
1678838400000,2023-03-15 00:00:00,BTC/EUR,22835.24,23610.62,22099.02,22877.38,2.44833187,56011.4185561006
1678752000000,2023-03-14 00:00:00,BTC/EUR,22430.86,24540.05,21614.69,22835.24,5.91722617,135121.2797262308
1678665600000,2023-03-13 00:00:00,BTC/EUR,20629.01,22639.2,20534.82,22430.86,11.07237388,248362.86836993683
1678579200000,2023-03-12 00:00:00,BTC/EUR,19386.3,20629.01,19189.22,20629.01,4.18045604,86238.6694537204
1678492800000,2023-03-11 00:00:00,BTC/EUR,18969.22,19959.19,18000.0,19386.3,3.23980957,62807.92026689099
1678406400000,2023-03-10 00:00:00,BTC/EUR,19089.23,19674.81,18000.0,18969.22,12.03721566,228336.5920419852
1678320000000,2023-03-09 00:00:00,BTC/EUR,20592.72,20718.87,19000.0,19089.23,29.65225267,566038.671235744
1678233600000,2023-03-08 00:00:00,BTC/EUR,21080.04,21148.47,20525.5,20592.72,4.15651332,85593.9149750304
1678147200000,2023-03-07 00:00:00,BTC/EUR,21105.03,21217.97,20797.93,21080.04,3.84079799,80964.1752611196
1678060800000,2023-03-06 00:00:00,BTC/EUR,21186.18,21226.32,20985.42,21105.03,11.22417466,236886.54292453977
1677974400000,2023-03-05 00:00:00,BTC/EUR,21094.16,21405.72,20754.19,21186.18,0.18198192,3855.5017138656
1677888000000,2023-03-04 00:00:00,BTC/EUR,21027.23,21124.08,20950.0,21094.16,15.87369409,334842.2429255144
1677801600000,2023-03-03 00:00:00,BTC/EUR,22172.37,22172.37,20754.19,21027.23,1.70361898,35822.3881248254
1677715200000,2023-03-02 00:00:00,BTC/EUR,22191.21,22285.07,21924.86,22172.37,2.74819932,60934.09215678839
1677628800000,2023-03-01 00:00:00,BTC/EUR,21915.74,22555.87,21834.35,22191.21,3.23568516,71803.7688794436
1677542400000,2023-02-28 00:00:00,BTC/EUR,22243.52,22243.52,21801.47,21915.74,10.15142176,222475.91992250242
1677456000000,2023-02-27 00:00:00,BTC/EUR,22347.85,22581.33,21900.27,22243.52,2.90796218,64683.314910073605
1677369600000,2023-02-26 00:00:00,BTC/EUR,22005.74,23061.14,21919.0,22347.85,0.49233916,11002.721696805998
1677283200000,2023-02-25 00:00:00,BTC/EUR,22027.5,22043.27,21647.19,22005.74,0.25296493,5566.6804786982
1677196800000,2023-02-24 00:00:00,BTC/EUR,22615.4,22752.18,21768.63,22027.5,2.48414038,54719.40222045
1677110400000,2023-02-23 00:00:00,BTC/EUR,22877.23,23167.51,21774.95,22615.4,8.03585417,181734.05639621802
1677024000000,2023-02-22 00:00:00,BTC/EUR,22998.88,23028.23,22262.86,22877.23,4.73055556,108222.0075738988
1676937600000,2023-02-21 00:00:00,BTC/EUR,23307.63,23697.34,22775.6,22998.88,10.46581881,240702.1109129328
1676851200000,2023-02-20 00:00:00,BTC/EUR,22820.88,23571.27,22427.91,23307.63,4.59473886,107092.4732955018
1676764800000,2023-02-19 00:00:00,BTC/EUR,23166.7,23626.0,22741.29,22820.88,3.99423931,91152.05598479281
1676678400000,2023-02-18 00:00:00,BTC/EUR,23015.28,23342.79,22930.44,23166.7,1.08577569,25153.839677523
1676592000000,2023-02-17 00:00:00,BTC/EUR,22174.26,23416.42,21966.39,23015.28,10.13972109,233368.5200082552
1676505600000,2023-02-16 00:00:00,BTC/EUR,22818.11,23705.42,22132.56,22174.26,11.55108975,256136.86739983497
1676419200000,2023-02-15 00:00:00,BTC/EUR,20737.06,22820.88,20635.02,22818.11,27.02752039,616716.9332862629
1676332800000,2023-02-14 00:00:00,BTC/EUR,20368.2,20784.86,20149.94,20737.06,10.41664055,216010.50008378303
1676246400000,2023-02-13 00:00:00,BTC/EUR,20486.69,20518.96,19990.0,20368.2,4.39461585,89510.41455597001
1676160000000,2023-02-12 00:00:00,BTC/EUR,20514.3,20684.08,20000.01,20486.69,2.40842747,49340.706965374295
1676073600000,2023-02-11 00:00:00,BTC/EUR,20318.16,20515.46,20288.12,20514.3,0.69079141,14171.102222163
1675987200000,2023-02-10 00:00:00,BTC/EUR,20342.45,20495.31,20001.66,20318.16,5.70779852,115971.9635771232
1675900800000,2023-02-09 00:00:00,BTC/EUR,21456.8,21518.04,20266.61,20342.45,1.64746697,33513.5144638765
1675814400000,2023-02-08 00:00:00,BTC/EUR,21717.0,21877.77,21185.98,21456.8,2.09323452,44914.114448736
1675728000000,2023-02-07 00:00:00,BTC/EUR,21262.18,21772.79,21252.87,21717.0,3.69117717,80161.29460089
1675641600000,2023-02-06 00:00:00,BTC/EUR,21281.99,21613.15,21026.92,21262.18,5.56564967,118337.8451004806
1675555200000,2023-02-05 00:00:00,BTC/EUR,21646.61,21811.92,21141.0,21281.99,1.85985831,39581.4859548369
1675468800000,2023-02-04 00:00:00,BTC/EUR,21771.56,21877.77,21605.2,21646.61,0.43989323,9522.197191450301
1675382400000,2023-02-03 00:00:00,BTC/EUR,21535.01,21899.05,21376.53,21771.56,11.70159799,254762.0427351644
1675296000000,2023-02-02 00:00:00,BTC/EUR,21572.67,22143.17,21475.33,21535.01,9.92736451,213785.89399649508
1675209600000,2023-02-01 00:00:00,BTC/EUR,21336.24,21710.11,20985.42,21572.67,2.08954628,45077.09234816759
1675123200000,2023-01-31 00:00:00,BTC/EUR,21081.47,21420.96,20995.25,21336.24,2.21585833,47278.085134879206
1675036800000,2023-01-30 00:00:00,BTC/EUR,21912.09,21912.09,20806.24,21081.47,4.82902634,101802.97391591982
1674950400000,2023-01-29 00:00:00,BTC/EUR,21227.07,22061.41,21195.18,21912.09,4.22895249,92665.1875666041
1674864000000,2023-01-28 00:00:00,BTC/EUR,21257.4,21467.39,21099.52,21227.07,0.40127307,8517.8515460049
1674777600000,2023-01-27 00:00:00,BTC/EUR,21165.62,21657.72,20754.19,21257.4,1.90525376,40500.741277824
1674691200000,2023-01-26 00:00:00,BTC/EUR,21210.4,21369.36,21045.26,21165.62,2.7650224,58523.413409887995
1674604800000,2023-01-25 00:00:00,BTC/EUR,20794.26,21799.5,20580.0,21210.4,13.52815963,286937.677016152
1674518400000,2023-01-24 00:00:00,BTC/EUR,21146.33,21306.2,20754.19,20794.26,2.12335864,44153.671633406404
1674432000000,2023-01-23 00:00:00,BTC/EUR,20962.64,21423.16,20851.22,21146.33,3.45998407,73165.96493896311
1674345600000,2023-01-22 00:00:00,BTC/EUR,21064.71,21273.98,20601.45,20962.64,1.03621538,21721.8099734032
1674259200000,2023-01-21 00:00:00,BTC/EUR,20926.85,21587.11,20799.4,21064.71,2.18584665,46044.225786721494
1674172800000,2023-01-20 00:00:00,BTC/EUR,19530.03,21006.66,19333.0,20926.85,4.9758817,104129.529953645
1674086400000,2023-01-19 00:00:00,BTC/EUR,19194.44,19602.27,19178.05,19530.03,0.81369235,15891.436006270498
1674000000000,2023-01-18 00:00:00,BTC/EUR,19635.7,19945.49,18923.73,19194.44,4.76762492,91511.8904694448
1673913600000,2023-01-17 00:00:00,BTC/EUR,19582.36,19891.3,19347.75,19635.7,6.24077084,122541.903982988
1673827200000,2023-01-16 00:00:00,BTC/EUR,19301.68,19854.44,19134.57,19582.36,6.60347905,129311.704009558
1673740800000,2023-01-15 00:00:00,BTC/EUR,19420.28,19458.03,19023.55,19301.68,0.81672912,15764.2441209216
1673654400000,2023-01-14 00:00:00,BTC/EUR,18426.4,19919.63,18426.4,19420.28,5.10665784,99172.72511699519
1673568000000,2023-01-13 00:00:00,BTC/EUR,17415.97,19070.0,17345.12,18426.4,6.37900456,117542.08962438401
1673481600000,2023-01-12 00:00:00,BTC/EUR,16657.14,17611.36,16652.83,17415.97,14.52850179,253027.9513195863
1673395200000,2023-01-11 00:00:00,BTC/EUR,16251.05,16671.98,16106.54,16657.14,8.44994072,140751.8455647408
1673308800000,2023-01-10 00:00:00,BTC/EUR,16036.76,16297.16,16021.12,16251.05,2.08087814,33816.454697047
1673222400000,2023-01-09 00:00:00,BTC/EUR,16111.39,16230.56,16013.61,16036.76,3.13475829,50271.36635474041
1673136000000,2023-01-08 00:00:00,BTC/EUR,15929.02,16111.39,15903.98,16111.39,0.84952179,13686.976872188101
1673049600000,2023-01-07 00:00:00,BTC/EUR,15942.78,16010.77,15898.61,15929.02,0.39740112,6330.2103885024
1672963200000,2023-01-06 00:00:00,BTC/EUR,16006.55,16100.0,15544.2,15942.78,11.66838625,186026.51493877498
1672876800000,2023-01-05 00:00:00,BTC/EUR,15898.38,16058.17,15820.0,16006.55,3.108135,49750.51828424999
1672804800000,2023-01-04 04:00:00,BTC/EUR,15940.03,16058.19,15820.0,15898.56,8.45105011,134359.52723684162
1672790400000,2023-01-04 00:00:00,BTC/EUR,15821.07,16058.19,15791.27,15898.38,8.49835321,135110.04870679977
1672718400000,2023-01-03 04:00:00,BTC/EUR,15649.87,16000.0,15640.42,15940.03,13.41100974,213771.89758589223
1672704000000,2023-01-03 00:00:00,BTC/EUR,15646.79,16000.0,15617.28,15821.07,13.37880498,211667.0101049286
1672632000000,2023-01-02 04:00:00,BTC/EUR,15604.52,15743.96,15555.83,15649.87,0.21308403,3334.7373685761004
1672617600000,2023-01-02 00:00:00,BTC/EUR,15532.11,15743.96,15475.37,15646.79,0.2021485,3162.9751283150003
1672545600000,2023-01-01 04:00:00,BTC/EUR,15571.82,15604.52,15453.33,15604.52,0.29724559,4638.3747540668
1672531200000,2023-01-01 00:00:00,BTC/EUR,15590.7,15590.71,15453.33,15532.11,0.29918402,4646.9591088822
1672459200000,2022-12-31 04:00:00,BTC/EUR,15480.86,15590.71,15462.2,15571.82,0.68706375,10698.833043524999
1672444800000,2022-12-31 00:00:00,BTC/EUR,15590.7,15590.71,15462.2,15590.7,0.68381895,10661.216103765
1672372800000,2022-12-30 04:00:00,BTC/EUR,15590.75,15601.82,15373.27,15480.86,2.24756574,34794.25056173641
1672358400000,2022-12-30 00:00:00,BTC/EUR,15633.3,15633.3,15373.27,15590.7,2.30915137,36001.286264259
1672286400000,2022-12-29 04:00:00,BTC/EUR,15600.79,15676.0,15549.74,15590.75,6.69384331,104362.0375853825
1672272000000,2022-12-29 00:00:00,BTC/EUR,15587.75,15676.0,15549.74,15633.3,6.62953124,103641.450734292
1672200000000,2022-12-28 04:00:00,BTC/EUR,15670.75,15751.35,15555.25,15600.79,1.57804791,24618.794053848902
1672185600000,2022-12-28 00:00:00,BTC/EUR,15726.23,15751.35,15559.71,15587.75,1.5816625,24654.559634375
1672113600000,2022-12-27 04:00:00,BTC/EUR,15879.62,15940.03,15617.28,15670.75,0.22829289,3577.5208059675
1672099200000,2022-12-27 00:00:00,BTC/EUR,15925.1,15949.12,15617.28,15726.23,0.22829527,3590.2239239320998
1672027200000,2022-12-26 04:00:00,BTC/EUR,15940.03,16297.16,15837.52,15879.62,0.79093259,12559.708974815801
1672012800000,2022-12-26 00:00:00,BTC/EUR,15940.03,16297.16,15837.52,15925.1,0.78731562,12538.079980062
1671940800000,2022-12-25 04:00:00,BTC/EUR,16039.8,16117.6,15791.27,15940.03,0.552433,8805.798592989999
1671926400000,2022-12-25 00:00:00,BTC/EUR,15940.03,16117.6,15791.27,15940.03,0.55833044,8899.8039635132
1671854400000,2022-12-24 04:00:00,BTC/EUR,15895.6,16039.8,15867.28,16039.8,0.03585788,575.153223624
1671840000000,2022-12-24 00:00:00,BTC/EUR,15837.22,15940.03,15837.22,15940.03,0.03285841,523.7640411523
1671768000000,2022-12-23 04:00:00,BTC/EUR,15896.82,16177.24,15837.22,15895.6,1.34295267,21347.038461252003
1671753600000,2022-12-23 00:00:00,BTC/EUR,15895.78,16177.24,15837.22,15837.22,1.40170474,22199.106342422798
1671681600000,2022-12-22 04:00:00,BTC/EUR,15863.16,15940.03,15700.0,15896.82,0.41688128,6627.0866695296
1671667200000,2022-12-22 00:00:00,BTC/EUR,15891.02,16499.0,15700.0,15895.78,4.17903071,66428.9527794038
1671595200000,2022-12-21 04:00:00,BTC/EUR,15895.1,16200.0,15840.14,15863.16,3.75529426,59570.833693461595
1671580800000,2022-12-21 00:00:00,BTC/EUR,15927.94,16200.0,15840.14,15891.02,3.74202376,59464.5744106352
1671508800000,2022-12-20 04:00:00,BTC/EUR,15743.78,16058.2,15743.78,15895.1,0.41624639,6616.277993689
1671494400000,2022-12-20 00:00:00,BTC/EUR,15521.7,16058.2,15508.58,15927.94,4.89998865,78046.725217881
1671422400000,2022-12-19 04:00:00,BTC/EUR,15748.44,15918.44,15001.0,15743.78,10.2460804,161312.03567991202
1671408000000,2022-12-19 00:00:00,BTC/EUR,15940.03,15940.03,15001.0,15521.7,5.76480688,89479.60294929601
1671336000000,2022-12-18 04:00:00,BTC/EUR,15825.61,16244.2,15733.05,15748.44,0.42933061,6761.2873517484
1671321600000,2022-12-18 00:00:00,BTC/EUR,15940.03,16244.2,15733.06,15940.03,0.42768012,6817.233943203601
1671249600000,2022-12-17 04:00:00,BTC/EUR,15779.81,17000.0,15675.07,15825.61,2.08946303,33067.0270221983
1671235200000,2022-12-17 00:00:00,BTC/EUR,15706.21,17000.0,15675.07,15940.03,2.72315793,43407.2190989379
1671163200000,2022-12-16 04:00:00,BTC/EUR,16365.16,17546.44,15658.65,15779.81,4.10212408,64730.7385788248
1671148800000,2022-12-16 00:00:00,BTC/EUR,16353.25,17546.44,15658.65,15706.21,3.4644409,54413.236307989
1671076800000,2022-12-15 04:00:00,BTC/EUR,16672.95,16784.2,16300.0,16365.16,0.71882319,11763.656516060399
1671062400000,2022-12-15 00:00:00,BTC/EUR,16690.7,17164.62,16300.0,16353.25,2.70198689,44186.267108892505
1670990400000,2022-12-14 04:00:00,BTC/EUR,16759.98,17469.69,16570.49,16672.95,1.18733854,19796.436110493003
1670976000000,2022-12-14 00:00:00,BTC/EUR,16914.39,17469.69,16570.49,16690.7,1.18665444,19806.093261708003
1670904000000,2022-12-13 04:00:00,BTC/EUR,16308.88,17777.0,16237.52,16759.98,5.67713779,95148.71581764419
1670889600000,2022-12-13 00:00:00,BTC/EUR,16357.46,17777.0,16237.52,16914.39,5.71082532,96595.1266843548
1670817600000,2022-12-12 04:00:00,BTC/EUR,16093.98,16604.2,16045.78,16308.88,3.24563887,52932.734854165596
1670803200000,2022-12-12 00:00:00,BTC/EUR,16279.68,16604.2,16045.78,16357.46,3.3341268,54537.845765927996
